q1,q2,dq1,dq2,ddq1,ddq2,qd1,qd2,e1,e2,u1,u2
1.58607633386127,-1.58835816407698,1.46208885590377e-06,8.79317257852264e-06,4.56681152211251e-07,3.49709693639497e-06,1.5707963267949,-1.5707963267949,-0.0152785449775148,0.0175706304546588,1.9208084966342,1.96463093532938
1.58607823986588,-1.58834595333745,1.90600461265845e-06,1.22107395300859e-05,4.43915756754681e-07,3.41756695156325e-06,1.5707963267949,-1.5707963267949,-0.0152800070663708,0.0175618372820803,1.9207108179223,1.96457513362315
1.58608057485475,-1.58833042105321,2.3349888686842e-06,1.55322842388859e-05,4.28984256025751e-07,3.32154470880001e-06,1.5707963267949,-1.5707963267949,-0.0152819130709834,0.0175496265425501,1.92059403532769,1.96450682482328
1.5860833218435,-1.5883116791025,2.74698875221814e-06,1.8741950704271e-05,4.11999883533941e-07,3.20966646538512e-06,1.5707963267949,-1.5707963267949,-0.0152842480598521,0.0175340942583113,1.92045897231401,1.96442647983859
1.58608646191765,-1.58828985450934,3.14007414854122e-06,2.18245931679766e-05,3.93085396323072e-07,3.08264246370554e-06,1.5707963267949,-1.5707963267949,-0.0152869950486043,0.017515352307607,1.92030653691272,1.96433462589971
1.58608997436383,-1.5882650886632,3.51244618421093e-06,2.4765846137767e-05,3.72372035669714e-07,2.94125296979041e-06,1.5707963267949,-1.5707963267949,-0.0152901351227528,0.017493527714439,1.92013771553047,1.96423184338232
1.58609383680848,-1.58823753647308,3.86244464705749e-06,2.75521901182536e-05,3.49998462846557e-07,2.78634398048663e-06,1.5707963267949,-1.5707963267949,-0.0152936475689369,0.0174687618683012,1.91995356644682,1.96411876238889
1.58609802536281,-1.58820736546034,4.18855432896725e-06,3.01710127350717e-05,3.2610968190976e-07,2.61882261681808e-06,1.5707963267949,-1.5707963267949,-0.0152975100135839,0.0174412096781829,1.91975521305196,1.96399605910754
1.5861025147731,-1.58817475479539,4.48941028962953e-06,3.26106649586886e-05,3.00855960662283e-07,2.43965222361692e-06,1.5707963267949,-1.5707963267949,-0.0153016985679129,0.0174110386654478,1.9195438368738,1.96386445196758
1.58610727857515,-1.58813989428323,4.7638020502331e-06,3.48605121558173e-05,2.7439176060357e-07,2.24984719712872e-06,1.5707963267949,-1.5707963267949,-0.0153061879782024,0.0173784280004892,1.9193206704432,1.96372469761215
1.58611228925189,-1.58810298330351,5.0106767360397e-06,3.6910979720382e-05,2.46874685806602e-07,2.05046756456469e-06,1.5707963267949,-1.5707963267949,-0.0153109517802525,0.0173435674883333,1.91908699004495,1.96357758670948
1.58611751839308,-1.58806422971045,5.22914119577619e-06,3.87535930618191e-05,2.18464459736494e-07,1.84261334143704e-06,1.5707963267949,-1.5707963267949,-0.0153159624569885,0.0173066565086128,1.91884410840031,1.96342393962494
1.58612293685621,-1.58802384869869,5.41846313399977e-06,4.03810117561394e-05,1.8932193822358e-07,1.62741869432031e-06,1.5707963267949,-1.5707963267949,-0.0153211915981843,0.0172679029155511,1.91859336732564,1.96326460197688
1.58612851492751,-1.587982061641,5.57807129947991e-06,4.1787057694777e-05,1.59608165480136e-07,1.40604593863767e-06,1.5707963267949,-1.5707963267949,-0.0153266100613183,0.017227521903795,1.91833613040856,1.96310044009963
1.58613422248229,-1.5879390949039,5.70755477866956e-06,4.29667370972049e-05,1.2948347918965e-07,1.17967940242787e-06,1.5707963267949,-1.5707963267949,-0.0153321881326178,0.0171857348461002,1.91807377574166,1.96293233643755
1.58614002914374,-1.58789517864761,5.80666144801775e-06,4.39162562858858e-05,9.91066693481889e-08,9.49519188680881e-07,1.5707963267949,-1.5707963267949,-0.0153378956873964,0.0171427681090031,1.91780768875019,1.96276118489452
1.58614590443938,-1.58785054561646,5.87529564251181e-06,4.46330311558819e-05,6.86341944940645e-08,7.1677486999612e-07,1.5707963267949,-1.5707963267949,-0.0153437023488445,0.0170988518527171,1.9175392551482,1.96258788616311
1.58615181795448,-1.58780542992615,5.91351510027579e-06,4.5115690306185e-05,3.82194577639792e-08,4.82659150303098e-07,1.5707963267949,-1.5707963267949,-0.015349577644487,0.0170542188215612,1.91726985405431,1.96241334305788
1.58615773948173,-1.58776006585432,5.92152724433329e-06,4.5364071835408e-05,8.01214405749778e-09,2.48381529223012e-07,1.5707963267949,-1.5707963267949,-0.0153554911595872,0.0170091031312551,1.9170008512955,1.96223845587726
1.58616363916659,-1.58771468664048,5.89968486297175e-06,4.53792138404707e-05,-2.18423813615431e-08,1.51420050627125e-08,1.5707963267949,-1.5707963267949,-0.0153614126868316,0.0169637390594197,1.91673359292455,1.96206411781806
1.58616948764784,-1.58766952330178,5.84848124937632e-06,4.51633386932187e-05,-5.12036135954222e-08,-2.15875147252059e-07,1.5707963267949,-1.5707963267949,-0.0153673123716944,0.0169183598455793,1.91646939897406,1.96189121046632
1.5861752561927,-1.58762480347058,5.76854485958768e-06,4.47198312060328e-05,-7.99363897886416e-08,-4.43507487185874e-07,1.5707963267949,-1.5707963267949,-0.0153731608529437,0.016873196506886,1.91620955746687,1.96172059938774
1.58618091682625,-1.58758075025974,5.66063354543626e-06,4.40532108333247e-05,-1.07911314151419e-07,-6.66620372708119e-07,1.5707963267949,-1.5707963267949,-0.0153789293978033,0.0168284766756799,1.91595531870084,1.96155312984031
1.58618644245466,-1.58753758116165,5.52562841602806e-06,4.31690980908576e-05,-1.35005129408203e-07,-8.84112742467094e-07,1.5707963267949,-1.5707963267949,-0.0153845900313487,0.0167844234648467,1.91570788982286,1.96138962263074
1.58619180698204,-1.58749550698624,5.36452737770402e-06,4.20741754089903e-05,-1.61101038324038e-07,-1.09492268186733e-06,1.5707963267949,-1.5707963267949,-0.0153901156597647,0.0167412543667558,1.91546842970533,1.96123087013582
1.58619698542044,-1.58745473084357,5.17843839831008e-06,4.07761426687364e-05,-1.86088979393943e-07,-1.29803274025389e-06,1.5707963267949,-1.5707963267949,-0.0153954801871423,0.0166991801913468,1.91523804413587,1.96107763250828
1.58620195399297,-1.58741544717587,4.96857253734576e-06,3.92836677007e-05,-2.09865860964319e-07,-1.49247496803634e-06,1.5707963267949,-1.5707963267949,-0.0154006586255406,0.0166584040486779,1.91501778132975,1.96093063408588
